ENSG00000000003	uc004ega.1
ENSG00000246022	uc003eir.3
ENSG00000246067	uc001ozw.3
ENSG00000246082	uc003eod.3
ENSG00000246082	uc003eoe.3
ENSG00000246084	uc001yfu.3
ENSG00000246089	uc003wqf.3
ENSG00000246090	uc003hul.2
ENSG00000246090	uc003hum.2
ENSG00000246090	uc003huq.3
ENSG00000246100	uc001ppm.2
ENSG00000246100	uc009yza.3
ENSG00000246100	uc009yzb.3
ENSG00000246130	uc003xcw.1
ENSG00000246145	uc022avk.1
ENSG00000246211	uc001ova.3
ENSG00000246228	uc003ysc.1
ENSG00000246228	uc003ysd.1
ENSG00000246228	uc003yse.1
ENSG00000246228	uc011liv.1
ENSG00000246250	uc001mxr.1
ENSG00000246263	uc003ykp.1
ENSG00000246273	uc001mhz.1
ENSG00000246283	uc001zqm.3
ENSG00000246323	uc010jeq.3
ENSG00000246334	uc021yiv.1
ENSG00000246339	uc003xgy.3
ENSG00000246350	uc003nlp.1
ENSG00000246363	uc001tax.1
ENSG00000246375	uc003hro.3
ENSG00000246379	uc002eis.1
ENSG00000246422	uc003lld.1
ENSG00000246430	uc003xtc.2
ENSG00000246451	uc001ynv.1
ENSG00000246465	uc002dpc.1
ENSG00000246523	uc001pcf.3
ENSG00000246560	uc003hws.1
ENSG00000246582	uc003xdb.1
ENSG00000246596	uc011dgb.1
ENSG00000246627	uc001qkx.1
ENSG00000246640	uc021tzv.1
ENSG00000246662	uc022ayb.1
ENSG00000246695	uc001rgu.1
ENSG00000246695	uc001rgv.4
ENSG00000246695	uc021qwf.1
ENSG00000246705	uc009zia.3
ENSG00000246731	uc002jkb.3
ENSG00000246763	uc003knd.3
ENSG00000246763	uc003kne.3
ENSG00000246790	uc001pxw.1
ENSG00000246792	uc003yep.3
ENSG00000246859	uc021ych.1
ENSG00000246876	uc003igv.3
ENSG00000246877	uc002bay.1
ENSG00000246889	uc001opt.1
ENSG00000246898	uc002eoo.1
ENSG00000246922	uc002aok.3
ENSG00000246922	uc010uit.2
ENSG00000246982	uc003olu.3
ENSG00000246985	uc001tcu.3
ENSG00000246985	uc001tcv.1
ENSG00000246985	uc021rbw.1
ENSG00000247077	uc001uku.3
ENSG00000247077	uc009zyv.3
ENSG00000247081	uc003ylf.2
ENSG00000247081	uc010mcb.1
ENSG00000247092	uc001yek.3
ENSG00000247095	uc009yby.2
ENSG00000247095	uc021qbm.1
ENSG00000247121	uc003kmo.1
ENSG00000247131	uc001svj.1
ENSG00000247134	uc003xjb.3
ENSG00000247137	uc009yvh.3
ENSG00000247151	uc001muk.3
ENSG00000247157	uc001qzy.3
ENSG00000247193	uc003gss.3
ENSG00000247199	uc003lpb.1
ENSG00000247228	uc002eyi.1
ENSG00000247240	uc002aya.3
ENSG00000247240	uc002ayb.3
ENSG00000247271	uc001mjl.2
ENSG00000247287	uc001xfm.3
ENSG00000247315	uc002wdf.3
ENSG00000247317	uc003yxl.4
ENSG00000247324	uc002faj.1
ENSG00000247363	uc021rac.1
ENSG00000247400	uc001vmo.4
ENSG00000247416	uc001pnn.3
ENSG00000247473	uc001lxi.1
ENSG00000247498	uc001rbe.1
ENSG00000247556	uc001znm.4
ENSG00000247572	uc003khe.2
ENSG00000247572	uc003khf.2
ENSG00000247572	uc003khg.2
ENSG00000247595	uc001mow.1
ENSG00000247595	uc001mox.3
ENSG00000247596	uc003ddd.3
ENSG00000247624	uc003gng.4
ENSG00000247624	uc010idu.1
ENSG00000247626	uc002uuq.3
ENSG00000247675	uc001ndl.3
ENSG00000247699	uc003lxy.1
ENSG00000247746	uc004dun.2
ENSG00000247774	uc001rpp.2
ENSG00000247775	uc021xqd.1
ENSG00000247796	uc003jpb.2
ENSG00000247809	uc002bto.1
ENSG00000247809	uc010bol.1
ENSG00000247828	uc003kjd.3
ENSG00000247828	uc003kje.3
ENSG00000247828	uc021ybc.1
ENSG00000247828	uc021ybd.1
ENSG00000247844	uc003ysa.2
ENSG00000247867	uc001owz.3
ENSG00000247950	uc003hzi.1
ENSG00000247950	uc003hzj.4
ENSG00000247982	uc010ugt.1
ENSG00000248008	uc001tyk.2
ENSG00000248015	uc002lsi.1
ENSG00000248019	uc003hry.1
ENSG00000248019	uc003hrz.1
ENSG00000248027	uc010rul.1
ENSG00000248049	uc003hdl.4
ENSG00000248050	uc003ynq.1
ENSG00000248079	uc001zjc.3
ENSG00000248092	uc003jod.1
ENSG00000248098	uc002oqq.3
ENSG00000248098	uc010xvz.2
ENSG00000248099	uc002nhm.1
ENSG00000248099	uc010ebf.1
ENSG00000248115	uc003gzv.3
ENSG00000248118	uc003jdd.3
ENSG00000248124	uc002djl.3
ENSG00000248144	uc021xqi.1
ENSG00000248167	uc010jsa.2
ENSG00000248174	uc003ito.1
ENSG00000248197	uc003iuz.3
ENSG00000248201	uc001ebz.3
ENSG00000248222	uc003mad.1
ENSG00000248228	uc003gpt.3
ENSG00000248265	uc001sey.2
ENSG00000248275	uc003mnq.3
ENSG00000248279	uc011coa.2
ENSG00000248279	uc021xxc.1
ENSG00000248290	uc021yvf.1
ENSG00000248307	uc003ihh.3
ENSG00000248309	uc003kjn.1
ENSG00000248318	uc003ypf.1
ENSG00000248319	uc003ism.1
ENSG00000248323	uc003kjy.1
ENSG00000248329	uc003iqv.2
ENSG00000248332	uc001mfz.1
ENSG00000248333	uc001agt.1
ENSG00000248334	uc010azf.3
ENSG00000248334	uc010azi.1
ENSG00000248334	uc010uap.2
ENSG00000248360	uc003gne.3
ENSG00000248360	uc003gnf.3
ENSG00000248383	uc003lig.1
ENSG00000248383	uc003lih.2
ENSG00000248385	uc010yei.1
ENSG00000248405	uc003bfd.3
ENSG00000248405	uc011aqi.2
ENSG00000248405	uc011aqj.2
ENSG00000248406	uc002mts.4
ENSG00000248429	uc003ipu.1
ENSG00000248429	uc003ipv.1
ENSG00000248441	uc002btm.3
ENSG00000248472	uc002cds.2
ENSG00000248476	uc002ynl.2
ENSG00000248477	uc010ixi.1
ENSG00000248483	uc003kkl.1
ENSG00000248485	uc001gad.3
ENSG00000248487	uc003dco.3
ENSG00000248492	uc003yus.1
ENSG00000248505	uc003hcp.1
ENSG00000248508	uc001zks.2
ENSG00000248508	uc021sjc.1
ENSG00000248522	uc011ldz.2
ENSG00000248529	uc003jsu.1
ENSG00000248529	uc003jsv.3
ENSG00000248529	uc010iwo.2
ENSG00000248538	uc003wsp.1
ENSG00000248540	uc002axc.2
ENSG00000248550	uc001xcr.2
ENSG00000248569	uc010jaj.1
ENSG00000248587	uc021xxo.1
ENSG00000248592	uc003dgc.4
ENSG00000248593	uc021que.1
ENSG00000248594	uc001tsy.2
ENSG00000248596	uc003mdn.3
ENSG00000248596	uc003mdo.1
ENSG00000248599	uc022azj.1
ENSG00000248603	uc003ajp.1
ENSG00000248636	uc001txf.3
ENSG00000248643	uc001oiw.2
ENSG00000248643	uc009yrj.3
ENSG00000248643	uc009yrk.3
ENSG00000248643	uc021qmb.1
ENSG00000248663	uc003kry.3
ENSG00000248671	uc001oqx.1
ENSG00000248672	uc002ubb.4
ENSG00000248672	uc010fos.3
ENSG00000248682	uc001jgx.1
ENSG00000248690	uc022baf.1
ENSG00000248698	uc003gnb.3
ENSG00000248698	uc003gnc.3
ENSG00000248698	uc010idt.2
ENSG00000248703	uc001uix.3
ENSG00000248710	uc003fdb.2
ENSG00000248712	uc010rze.2
ENSG00000248724	uc003epg.1
ENSG00000248724	uc010htu.2
ENSG00000248738	uc003xco.1
ENSG00000248751	uc003ahi.3
ENSG00000248771	uc003iqu.1
ENSG00000248809	uc003iko.2
ENSG00000248809	uc010ioy.2
ENSG00000248810	uc003iir.1
ENSG00000248846	uc003juq.3
ENSG00000248848	uc010iim.1
ENSG00000248858	uc003yfj.1
ENSG00000248871	uc002ghi.1
ENSG00000248872	uc003isu.2
ENSG00000248890	uc003ijq.2
ENSG00000248893	uc010bpi.3
ENSG00000248896	uc003wtg.1
ENSG00000248905	uc001zhf.4
ENSG00000248905	uc001zhg.2
ENSG00000248905	uc001zhh.3
ENSG00000248908	uc021xwy.1
ENSG00000248919	uc011kiw.2
ENSG00000248933	uc021xlk.1
ENSG00000249020	uc003eoi.2
ENSG00000249034	uc003lhy.1
ENSG00000249035	uc003luj.3
ENSG00000249054	uc010scw.1
ENSG00000249065	uc011cee.2
ENSG00000249087	uc001bgw.3
ENSG00000249096	uc003iwe.1
ENSG00000249106	uc003iui.3
ENSG00000249115	uc002oam.1
ENSG00000249137	uc001oou.3
ENSG00000249138	uc003iwx.2
ENSG00000249139	uc010zxc.2
ENSG00000249141	uc003qve.3
ENSG00000249158	uc003lia.2
ENSG00000249163	uc001wvx.1
ENSG00000249173	uc003iwz.1
ENSG00000249173	uc010isf.1
ENSG00000249173	uc021xvh.1
ENSG00000249196	uc001uib.3
ENSG00000249196	uc001uic.3
ENSG00000249196	uc001uid.3
ENSG00000249196	uc001uie.3
ENSG00000249201	uc003jbv.1
ENSG00000249222	uc003bda.1
ENSG00000249231	uc002egx.3
ENSG00000249233	uc002qpy.2
ENSG00000249241	uc021xnr.1
ENSG00000249242	uc003hmy.1
ENSG00000249242	uc011ccj.1
ENSG00000249267	uc001uhg.4
ENSG00000249267	uc001uhh.4
ENSG00000249267	uc001uhi.4
ENSG00000249307	uc003hlr.2
ENSG00000249307	uc003hls.3
ENSG00000249328	uc003ybn.3
ENSG00000249343	uc003kdb.3
ENSG00000249345	uc001uho.3
ENSG00000249346	uc003ogi.2
ENSG00000249346	uc003ogj.2
ENSG00000249348	uc003gum.1
ENSG00000249364	uc003juz.3
ENSG00000249375	uc003ysg.3
ENSG00000249378	uc003izo.1
ENSG00000249378	uc003izp.2
ENSG00000249378	uc021xvn.1
ENSG00000249395	uc003yao.3
ENSG00000249419	uc011cji.1
ENSG00000249428	uc021xkr.1
ENSG00000249437	uc003kar.1
ENSG00000249437	uc003kas.1
ENSG00000249437	uc011crs.1
ENSG00000249459	uc010vyd.1
ENSG00000249464	uc003ifc.3
ENSG00000249464	uc003ifd.3
ENSG00000249464	uc011cgn.1
ENSG00000249471	uc002qsu.1
ENSG00000249471	uc002qsv.1
ENSG00000249471	uc010euq.1
ENSG00000249481	uc003oxk.3
ENSG00000249481	uc021yzz.1
ENSG00000249484	uc003luw.1
ENSG00000249484	uc003lux.1
ENSG00000249487	uc002bms.1
ENSG00000249494	uc003ksb.3
ENSG00000249497	uc002ioy.1
ENSG00000249521	uc003jdf.3
ENSG00000249550	uc001tvk.1
ENSG00000249550	uc001tvl.3
ENSG00000249574	uc011jvo.1
ENSG00000249581	uc003gpg.1
ENSG00000249590	uc003ahv.1
ENSG00000249590	uc010gvy.1
ENSG00000249592	uc021xkd.1
ENSG00000249601	uc003mak.1
ENSG00000249618	uc003igw.1
ENSG00000249624	uc002yrh.1
ENSG00000249647	uc003lak.3
ENSG00000249669	uc003lqp.2
ENSG00000249669	uc003lqs.2
ENSG00000249669	uc021yfm.1
ENSG00000249673	uc003ggd.1
ENSG00000249673	uc003gge.1
ENSG00000249673	uc003ggg.1
ENSG00000249673	uc003ggh.3
ENSG00000249673	uc003ggi.1
ENSG00000249694	uc003wqa.3
ENSG00000249695	uc001qhv.1
ENSG00000249700	uc003hav.1
ENSG00000249700	uc003haw.2
ENSG00000249709	uc002mty.3
ENSG00000249715	uc002sws.4
ENSG00000249717	uc003hii.3
ENSG00000249738	uc003lxs.1
ENSG00000249751	uc011cze.1
ENSG00000249781	uc003jen.3
ENSG00000249784	uc003gej.3
ENSG00000249816	uc003yrp.2
ENSG00000249816	uc003yrq.1
ENSG00000249825	uc003kgi.4
ENSG00000249833	uc003eit.1
ENSG00000249853	uc003pwg.4
ENSG00000249853	uc003pwh.4
ENSG00000249859	uc003ysj.2
ENSG00000249859	uc003ysl.3
ENSG00000249859	uc010mdp.1
ENSG00000249860	uc021pra.1
ENSG00000249861	uc021uun.1
ENSG00000249873	uc001uhn.3
ENSG00000249896	uc003giw.1
ENSG00000249915	uc003jas.3
ENSG00000249915	uc003jat.1
ENSG00000249915	uc003jau.1
ENSG00000249923	uc002zrs.2
ENSG00000249937	uc003jgb.3
ENSG00000249948	uc003gqp.4
ENSG00000249948	uc010iep.3
ENSG00000249948	uc011bxo.2
ENSG00000249961	uc002eqc.1
ENSG00000249961	uc002eqd.1
ENSG00000249961	uc010viv.2
ENSG00000249967	uc010qoy.1
ENSG00000249992	uc011baf.2
ENSG00000249993	uc003epo.3
ENSG00000250007	uc001zit.1
ENSG00000250021	uc002boq.4
ENSG00000250021	uc002bos.4
ENSG00000250033	uc003ihi.2
ENSG00000250041	uc001mjn.1
ENSG00000250049	uc003kkb.1
ENSG00000250056	uc003jdq.3
ENSG00000250056	uc003jdr.3
ENSG00000250062	uc003hpw.3
ENSG00000250067	uc002nmt.2
ENSG00000250067	uc002nmu.2
ENSG00000250067	uc010ecf.2
ENSG00000250067	uc021uqw.1
ENSG00000250072	uc003lpx.1
ENSG00000250075	uc003hdc.1
ENSG00000250107	uc002irh.3
ENSG00000250116	uc002rvb.3
ENSG00000250120	uc003lhw.2
ENSG00000250120	uc003lhx.2
ENSG00000250125	uc021xos.1
ENSG00000250131	uc003iux.1
ENSG00000250132	uc001qiy.3
ENSG00000250151	uc003btd.4
ENSG00000250198	uc003jej.3
ENSG00000250208	uc001uig.2
ENSG00000250208	uc001uih.2
ENSG00000250230	uc001nry.3
ENSG00000250232	uc011mmt.2
ENSG00000250241	uc003igy.3
ENSG00000250251	uc002ddi.3
ENSG00000250251	uc002ddj.1
ENSG00000250254	uc011bye.2
ENSG00000250264	uc011dqf.1
ENSG00000250295	uc003xzk.1
ENSG00000250299	uc001vgx.1
ENSG00000250302	uc021xoj.1
ENSG00000250305	uc010lsq.3
ENSG00000250305	uc011kxw.2
ENSG00000250312	uc010iaz.3
ENSG00000250317	uc003grw.4
ENSG00000250328	uc003ktb.1
ENSG00000250334	uc003hlv.3
ENSG00000250337	uc003jgt.2
ENSG00000250337	uc003jgv.2
ENSG00000250337	uc003jgw.2
ENSG00000250337	uc003jgx.2
ENSG00000250337	uc003jgy.3
ENSG00000250337	uc010iuh.2
ENSG00000250341	uc003ihd.3
ENSG00000250361	uc003ijm.1
ENSG00000250361	uc010ioo.1
ENSG00000250361	uc010iop.2
ENSG00000250361	uc011chw.1
ENSG00000250361	uc011chx.1
ENSG00000250361	uc011chz.2
ENSG00000250365	uc001wri.3
ENSG00000250366	uc001yfe.3
ENSG00000250387	uc003kbl.1
ENSG00000250387	uc010iyu.1
ENSG00000250400	uc003ysp.2
ENSG00000250406	uc003ijt.3
ENSG00000250420	uc003mjk.3
ENSG00000250420	uc011dgl.2
ENSG00000250423	uc004era.4
ENSG00000250424	uc011kac.1
ENSG00000250426	uc010iho.1
ENSG00000250427	uc003krz.3
ENSG00000250439	uc021wtj.1
ENSG00000250448	uc003jfp.3
ENSG00000250456	uc003hap.3
ENSG00000250469	uc001jed.4
ENSG00000250479	uc002zxw.3
ENSG00000250486	uc003iqx.1
ENSG00000250506	uc010dgt.3
ENSG00000250510	uc001qqw.1
ENSG00000250510	uc001qqx.1
ENSG00000250510	uc009zfd.1
ENSG00000250510	uc010sfn.1
ENSG00000250514	uc002fey.1
ENSG00000250544	uc003kis.3
ENSG00000250546	uc003hoz.1
ENSG00000250546	uc010ikd.2
ENSG00000250565	uc002ruy.3
ENSG00000250565	uc021vgw.1
ENSG00000250571	uc003yxx.3
ENSG00000250582	uc003ike.3
ENSG00000250584	uc003jcj.1
ENSG00000250588	uc003fco.3
ENSG00000250588	uc003fcq.2
ENSG00000250588	uc003fcr.2
ENSG00000250588	uc003fcs.2
ENSG00000250588	uc003fct.2
ENSG00000250588	uc010hvz.1
ENSG00000250588	uc021xgm.1
ENSG00000250608	uc003eoc.2
ENSG00000250616	uc002dwo.2
ENSG00000250632	uc003ghl.3
ENSG00000250634	uc003gna.1
ENSG00000250641	uc003nwb.1
ENSG00000250654	uc010sor.2
ENSG00000250658	uc021xvl.1
ENSG00000250685	uc002fhs.1
ENSG00000250687	uc010ixz.1
ENSG00000250696	uc003hei.1
ENSG00000250709	uc010tei.2
ENSG00000250722	uc003jna.3
ENSG00000250722	uc011cps.2
ENSG00000250722	uc011cpt.2
ENSG00000250722	uc011cpu.2
ENSG00000250741	uc002rcy.3
ENSG00000250741	uc010exr.3
ENSG00000250742	uc001sez.4
ENSG00000250748	uc010ssu.2
ENSG00000250754	uc003ixc.1
ENSG00000250772	uc003idk.1
ENSG00000250786	uc021xwm.1
ENSG00000250799	uc002obx.1
ENSG00000250802	uc003kex.3
ENSG00000250802	uc003kez.3
ENSG00000250802	uc010izz.2
ENSG00000250802	uc011csx.2
ENSG00000250819	uc003gpc.3
ENSG00000250822	uc003jga.3
ENSG00000250844	uc011bwp.2
ENSG00000250846	uc003hdb.3
ENSG00000250853	uc003jqc.1
ENSG00000250903	uc003mts.1
ENSG00000250903	uc021yko.1
ENSG00000250929	uc003ylb.1
ENSG00000250954	uc003gsn.3
ENSG00000250979	uc022avu.1
ENSG00000251002	uc001wds.1
ENSG00000251011	uc003epl.3
ENSG00000251018	uc003lzi.3
ENSG00000251022	uc003hnq.3
ENSG00000251022	uc021xpo.1
ENSG00000251022	uc021xpp.1
ENSG00000251034	uc003xbu.1
ENSG00000251070	uc009xnj.1
ENSG00000251075	uc021xku.1
ENSG00000251079	uc009xng.1
ENSG00000251127	uc003xut.3
ENSG00000251128	uc003ivm.3
ENSG00000251138	uc001sxc.3
ENSG00000251138	uc009zrx.2
ENSG00000251160	uc003gso.3
ENSG00000251161	uc001znf.3
ENSG00000251164	uc003myf.3
ENSG00000251165	uc003izb.2
ENSG00000251165	uc003izc.3
ENSG00000251169	uc003kzj.3
ENSG00000251184	uc004bwq.1
ENSG00000251191	uc003xhn.3
ENSG00000251192	uc004dgr.3
ENSG00000251192	uc010nhm.2
ENSG00000251192	uc011mlg.2
ENSG00000251192	uc022bvl.1
ENSG00000251199	uc003ihc.1
ENSG00000251201	uc003krd.3
ENSG00000251201	uc003kre.3
ENSG00000251209	uc002buh.1
ENSG00000251210	uc003gmr.3
ENSG00000251226	uc021qsp.1
ENSG00000251230	uc003iwy.1
ENSG00000251246	uc010pew.2
ENSG00000251247	uc002oex.3
ENSG00000251247	uc002oey.4
ENSG00000251247	uc002oez.2
ENSG00000251247	uc021utn.1
ENSG00000251247	uc021uto.1
ENSG00000251247	uc021utp.1
ENSG00000251249	uc003imn.3
ENSG00000251258	uc003pvx.1
ENSG00000251267	uc021wpo.1
ENSG00000251287	uc010hth.3
ENSG00000251297	uc011clg.2
ENSG00000251321	uc003hlw.4
ENSG00000251322	uc003bne.1
ENSG00000251349	uc004bay.2
ENSG00000251357	uc002zyl.1
ENSG00000251363	uc001wvl.1
ENSG00000251364	uc001mfg.3
ENSG00000251369	uc002qpe.1
ENSG00000251380	uc003lav.3
ENSG00000251381	uc001mkl.2
ENSG00000251383	uc021xpd.1
ENSG00000251393	uc001xoi.1
ENSG00000251396	uc003xuc.1
ENSG00000251417	uc002dqx.1
ENSG00000251429	uc003ipy.1
ENSG00000251432	uc003igh.1
ENSG00000251442	uc003hlf.3
ENSG00000251442	uc003hlg.3
ENSG00000251442	uc003hlh.3
ENSG00000251442	uc021xpj.1
ENSG00000251474	uc003ema.3
ENSG00000251474	uc003emb.3
ENSG00000251474	uc003emd.1
ENSG00000251474	uc003eme.1
ENSG00000251493	uc003kcp.3
ENSG00000251497	uc021rfs.1
ENSG00000251500	uc001jgb.4
ENSG00000251503	uc001arf.3
ENSG00000251503	uc021ogd.1
ENSG00000251503	uc021ogg.1
ENSG00000251533	uc001ymn.3
ENSG00000251537	uc002gor.1
ENSG00000251538	uc003ktd.3
ENSG00000251557	uc001mxe.1
ENSG00000251562	uc010roh.2
ENSG00000251569	uc010zdh.1
ENSG00000251575	uc003jsw.1
ENSG00000251578	uc003vzr.2
ENSG00000251595	uc003gad.2
ENSG00000251600	uc003ijl.3
ENSG00000251616	uc003kyl.3
ENSG00000251629	uc003jge.1
ENSG00000251637	uc001omv.1
ENSG00000251655	uc001qzu.1
ENSG00000251655	uc001qzv.1
ENSG00000251664	uc003lic.2
ENSG00000251669	uc003ghn.3
ENSG00000251669	uc011bvu.2
ENSG00000251692	uc010uvf.2
ENSG00000251697	uc022bge.1
ENSG00000251699	uc022bdk.1
ENSG00000251703	uc021xoq.1
ENSG00000251704	uc021vef.1
ENSG00000251711	uc021pom.1
ENSG00000251718	uc021vdy.1
ENSG00000251721	uc021vrp.1
ENSG00000251725	uc021ybl.1
ENSG00000251727	uc021xbi.1
ENSG00000251732	uc021ycc.1
ENSG00000251733	uc003znn.1
ENSG00000251735	uc021rsl.1
ENSG00000251739	uc021xve.1
ENSG00000251741	uc021ycn.1
ENSG00000251742	uc021xuv.1
ENSG00000251751	uc021xgl.1
ENSG00000251753	uc021rle.1
ENSG00000251758	uc021xmn.1
ENSG00000251759	uc021xgz.1
ENSG00000251761	uc021wtu.1
ENSG00000251764	uc021ubz.1
ENSG00000251768	uc021zez.1
ENSG00000251769	uc021sch.1
ENSG00000251786	uc021tsd.1
ENSG00000251790	uc002jtl.3
ENSG00000251791	uc002vuf.1
ENSG00000251794	uc021tlh.1
ENSG00000251795	uc021opt.1
ENSG00000251803	uc021pnp.1
ENSG00000251806	uc010gam.1
ENSG00000251807	uc022bve.1
ENSG00000251809	uc021uag.1
ENSG00000251815	uc001yyl.3
ENSG00000251821	uc021xrr.1
ENSG00000251824	uc021rso.1
ENSG00000251840	uc022bap.1
ENSG00000251844	uc021rcg.1
ENSG00000251845	uc021ooa.1
ENSG00000251856	uc021xyo.1
ENSG00000251857	uc021qzz.1
ENSG00000251858	uc021rsk.1
ENSG00000251862	uc021qfv.1
ENSG00000251868	uc021tle.1
ENSG00000251869	uc004dbo.1
ENSG00000251870	uc021ukx.1
ENSG00000251888	uc021tlv.1
ENSG00000251890	uc021wog.1
ENSG00000251893	uc021raw.1
ENSG00000251896	uc001yym.3
ENSG00000251898	uc001qpr.1
ENSG00000251907	uc021rwh.1
ENSG00000251919	uc021qmy.1
ENSG00000251923	uc021xon.1
ENSG00000251932	uc001yyn.4
ENSG00000251935	uc021vuc.1
ENSG00000251936	uc022aor.1
ENSG00000251950	uc021pqs.1
ENSG00000251975	uc021ycx.1
ENSG00000251976	uc021vqa.1
ENSG00000251980	uc021vrn.1
ENSG00000251985	uc021wrk.1
ENSG00000251991	uc021qee.1
ENSG00000251992	uc002ldy.1
ENSG00000251994	uc021ugv.1
ENSG00000252003	uc022ako.1
ENSG00000252006	uc003gej.3
ENSG00000252010	uc002vue.1
ENSG00000252015	uc021vqe.1
ENSG00000252019	uc021rtg.1
ENSG00000252026	uc021tkd.1
ENSG00000252027	uc021vst.1
ENSG00000252030	uc021xtg.1
ENSG00000252031	uc021vjr.1
ENSG00000252032	uc021oni.1
ENSG00000252034	uc021uji.1
ENSG00000252036	uc021pyd.1
ENSG00000252047	uc022ajp.1
ENSG00000252049	uc021poh.1
ENSG00000252053	uc021xjb.1
ENSG00000252066	uc021smq.1
ENSG00000252067	uc022ata.1
ENSG00000252077	uc021thy.1
ENSG00000252080	uc021tcp.1
ENSG00000252081	uc021qpz.1
ENSG00000252082	uc021xhl.1
ENSG00000252087	uc021xqe.1
ENSG00000252089	uc021wez.1
ENSG00000252096	uc021wag.1
ENSG00000252107	uc021zgc.1
ENSG00000252139	uc002ldy.1
ENSG00000252140	uc021qkn.1
ENSG00000252147	uc022cdi.1
ENSG00000252148	uc021vuv.1
ENSG00000252153	uc022bkj.1
ENSG00000252154	uc021rlq.1
ENSG00000252157	uc021xvc.1
ENSG00000252170	uc021xda.1
ENSG00000252180	uc021ohj.1
ENSG00000252183	uc021xrk.1
ENSG00000252185	uc021yda.1
ENSG00000252192	uc021rfl.1
ENSG00000252193	uc021wdy.1
ENSG00000252201	uc021oms.1
ENSG00000252203	uc021pro.1
ENSG00000252205	uc022cha.1
ENSG00000252213	uc021yec.1
ENSG00000252216	uc021vel.1
ENSG00000252220	uc021rbn.1
ENSG00000252224	uc022bfl.1
ENSG00000252233	uc021xsh.1
ENSG00000252239	uc021vgf.1
ENSG00000252257	uc021xia.1
ENSG00000252261	uc022att.1
ENSG00000252262	uc021pdq.1
ENSG00000252264	uc022asf.1
ENSG00000252272	uc021urx.1
ENSG00000252292	uc021pvp.1
ENSG00000252301	uc021wzx.1
ENSG00000252305	uc021tqi.1
ENSG00000252322	uc021xqa.1
ENSG00000252326	uc001yyk.3
ENSG00000252329	uc021qdy.1
ENSG00000252343	uc021xuy.1
ENSG00000252351	uc021qsi.1
ENSG00000252355	uc021qgj.1
ENSG00000252358	uc022avb.1
ENSG00000252360	uc021zfs.1
ENSG00000252380	uc021rty.1
ENSG00000252384	uc021wje.1
ENSG00000252386	uc021wdv.1
ENSG00000252390	uc021qwl.1
ENSG00000252391	uc021ueh.1
ENSG00000252396	uc021pkw.1
ENSG00000252397	uc021rib.1
ENSG00000252400	uc021rtb.1
ENSG00000252423	uc022afg.1
ENSG00000252427	uc021qip.1
ENSG00000252428	uc022bia.1
ENSG00000252431	uc021zgv.1
ENSG00000252434	uc021wdr.1
ENSG00000252436	uc021vik.1
ENSG00000252448	uc021oln.1
ENSG00000252454	uc022cgr.1
ENSG00000252456	uc021tnx.1
ENSG00000252457	uc021zah.1
ENSG00000252464	uc021yja.1
ENSG00000252474	uc021rss.1
ENSG00000252479	uc021pou.1
ENSG00000252481	uc001yel.3
ENSG00000252484	uc021pjn.1
ENSG00000252490	uc021vgp.1
ENSG00000252495	uc021ply.1
ENSG00000252497	uc021ruo.1
ENSG00000252501	uc021pko.1
ENSG00000252507	uc021vhq.1
ENSG00000252510	uc021osl.1
ENSG00000252518	uc021vfx.1
ENSG00000252542	uc010nak.3
ENSG00000252554	uc021zfc.1
ENSG00000252555	uc021ukz.1
ENSG00000252557	uc022aow.1
ENSG00000252559	uc022azw.1
ENSG00000252563	uc021ome.1
ENSG00000252565	uc022aru.1
ENSG00000252569	uc021til.1
ENSG00000252572	uc021ugo.1
ENSG00000252577	uc002iyp.1
ENSG00000252578	uc021oie.1
ENSG00000252581	uc021xfn.1
ENSG00000252583	uc022cfx.1
ENSG00000252589	uc021txz.1
ENSG00000252595	uc021xnw.1
ENSG00000252611	uc021pzh.1
ENSG00000252619	uc021wjq.1
ENSG00000252620	uc021xje.1
ENSG00000252626	uc021xcb.1
ENSG00000252642	uc021xde.1
ENSG00000252650	uc021phz.1
ENSG00000252660	uc021qzt.1
ENSG00000252663	uc022atx.1
ENSG00000252678	uc001vxa.1
ENSG00000252686	uc021rrw.1
ENSG00000252690	uc002bjc.3
ENSG00000252695	uc021rhh.1
ENSG00000252697	uc021zch.1
ENSG00000252701	uc021sby.1
ENSG00000252702	uc021xuz.1
ENSG00000252703	uc021qsj.1
ENSG00000252704	uc022akn.1
ENSG00000252705	uc021vpw.1
ENSG00000252707	uc021tqf.1
ENSG00000252711	uc021zaf.1
ENSG00000252712	uc010bhp.1
ENSG00000252725	uc022bha.1
ENSG00000252726	uc021vib.1
ENSG00000252745	uc021xev.1
ENSG00000252757	uc021xpt.1
ENSG00000252763	uc021xgo.1
ENSG00000252769	uc021qde.1
ENSG00000252776	uc021qrp.1
ENSG00000252777	uc021oke.1
ENSG00000252778	uc021qdf.1
ENSG00000252783	uc021rxg.1
ENSG00000252794	uc021yhh.1
ENSG00000252797	uc021opr.1
ENSG00000252800	uc021rue.1
ENSG00000252803	uc021omj.1
ENSG00000252808	uc001fmn.1
ENSG00000252812	uc021rio.1
ENSG00000252814	uc021tlm.1
ENSG00000252815	uc021xok.1
ENSG00000252821	uc022abn.1
ENSG00000252827	uc021rcb.1
ENSG00000252828	uc021xai.1
ENSG00000252832	uc021pns.1
